restaurant_id,product_family_id,month,day_of_week,is_weekend,week_of_year,price_scaled,units_sold,qsp_score,operational_anomaly,units_lag_30,qsp_lag_30,units_lag_60,qsp_lag_60,units_rolling_mean_30,qsp_rolling_mean_30,units_rolling_mean_60,qsp_rolling_mean_60,anomaly_count_60d,region_Paris,region_Lyon,region_Marseille,region_Toulouse,region_Lille,region_Bordeaux,region_Nantes,region_Strasbourg,region_Rennes,region_Nice,cat_Poulet,cat_Sandwich,cat_Autre,cat_Boisson,cat_Dessert,gap_percentage
4,3,2,3,0,6,0.999722183631255,56,0.91,0,57.0,0.88,27.0,0.83,46.333333333333336,0.8576666666666667,47.8,0.8596666666666668,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.75041319444446
4,8,2,3,0,6,-0.999722183631255,32,0.94,0,63.0,0.84,56.0,0.88,46.56666666666667,0.8563333333333333,48.11666666666667,0.8616666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3.1004131944444597
4,1,2,3,0,6,0.999722183631255,55,0.93,0,44.0,0.82,78.0,0.86,45.43333333333333,0.855,48.55,0.8611666666666665,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.130413194444464
4,2,2,3,0,6,-0.999722183631255,59,0.81,0,38.0,0.79,67.0,0.84,44.46666666666667,0.8533333333333333,48.75,0.8596666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6104131944444366
4,4,2,3,0,6,-0.999722183631255,65,0.93,0,75.0,0.78,53.0,0.94,45.2,0.848,48.75,0.8626666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.300413194444454
4,7,2,4,0,6,0.999722183631255,72,0.75,0,77.0,0.77,47.0,0.91,47.266666666666666,0.8386666666666667,48.06666666666667,0.8631666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.7204131944444434
4,3,2,4,0,6,0.999722183631255,73,0.79,0,47.0,0.88,59.0,0.85,46.86666666666667,0.8396666666666666,48.0,0.8623333333333334,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.270413194444462
4,8,2,4,0,6,-0.999722183631255,46,0.84,0,55.0,0.85,31.0,0.87,47.666666666666664,0.8390000000000001,48.15,0.8628333333333332,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.4104131944444296
4,1,2,4,0,6,0.999722183631255,29,0.81,0,63.0,0.78,36.0,0.76,48.56666666666667,0.8396666666666667,47.85,0.8596666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.810413194444432
4,2,2,4,0,6,-0.999722183631255,73,0.88,0,23.0,0.8,56.0,0.93,47.46666666666667,0.8353333333333333,47.56666666666667,0.8606666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.4404131944444214
4,4,2,4,0,6,-0.999722183631255,49,0.8,0,30.0,0.79,44.0,0.83,47.0,0.8340000000000001,47.71666666666667,0.8618333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.040413194444444
4,7,2,5,1,6,0.999722183631255,66,0.75,0,43.0,0.86,45.0,0.86,47.833333333333336,0.8326666666666667,48.083333333333336,0.8655,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.8604131944444664
4,3,2,5,1,6,0.999722183631255,38,0.79,0,38.0,0.89,33.0,0.78,48.0,0.8363333333333335,47.88333333333333,0.864,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.150413194444444
4,8,2,5,1,6,-0.999722183631255,31,0.78,0,73.0,0.78,65.0,0.89,48.266666666666666,0.8326666666666667,47.983333333333334,0.8638333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.5404131944444406
4,1,2,5,1,6,0.999722183631255,77,0.82,0,42.0,0.87,28.0,0.81,48.733333333333334,0.8346666666666667,47.88333333333333,0.8618333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.740413194444442
4,2,2,5,1,6,-0.999722183631255,25,0.83,0,50.0,0.77,70.0,0.87,48.06666666666667,0.8313333333333334,48.56666666666667,0.8614999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6204131944444544
4,4,2,5,1,6,-0.999722183631255,45,0.83,0,38.0,0.94,53.0,0.91,47.56666666666667,0.8323333333333334,48.36666666666667,0.8631666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.2404131944444328
4,7,2,6,1,6,0.999722183631255,49,0.86,0,35.0,0.88,47.0,0.91,47.666666666666664,0.8346666666666667,48.233333333333334,0.86,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.650413194444429
4,3,2,6,1,6,0.999722183631255,47,0.82,0,38.0,0.83,31.0,0.84,47.9,0.8343333333333334,47.53333333333333,0.861,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.670413194444428
4,8,2,6,1,6,-0.999722183631255,70,0.94,0,28.0,0.89,61.0,0.75,46.8,0.839,47.9,0.8583333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.800413194444451
4,1,2,6,1,6,0.999722183631255,43,0.94,0,64.0,0.83,49.0,0.94,47.3,0.8353333333333333,48.36666666666667,0.86,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.270413194444468
4,2,2,6,1,6,-0.999722183631255,28,0.76,0,78.0,0.87,47.0,0.78,48.333333333333336,0.8383333333333334,48.55,0.8598333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.3204131944444524
4,4,2,6,1,6,-0.999722183631255,59,0.84,0,41.0,0.8,52.0,0.92,47.96666666666667,0.8343333333333333,48.2,0.8608333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.480413194444456
4,7,2,0,0,7,0.999722183631255,34,0.88,0,32.0,0.94,63.0,0.84,48.333333333333336,0.8390000000000001,47.96666666666667,0.8611666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.60041319444445
4,3,2,0,0,7,0.999722183631255,22,0.9,0,55.0,0.93,44.0,0.82,48.7,0.8426666666666667,47.416666666666664,0.8603333333333334,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.850413194444442
4,8,2,0,0,7,-0.999722183631255,64,0.9,0,59.0,0.81,38.0,0.79,49.4,0.8433333333333334,47.61666666666667,0.8605,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.800413194444451
4,1,2,0,0,7,0.999722183631255,56,0.76,0,65.0,0.93,75.0,0.78,49.06666666666667,0.8483333333333333,47.916666666666664,0.8596666666666668,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.040413194444438
4,2,2,0,0,7,-0.999722183631255,20,0.88,0,20.0,0.83,77.0,0.8,47.166666666666664,0.8493333333333334,48.0,0.8576666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9704131944444412
4,4,2,0,0,7,-0.999722183631255,50,0.9,0,26.0,0.78,31.0,0.82,47.0,0.8480000000000001,47.68333333333333,0.857,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.3204131944444524
4,7,2,1,0,7,0.999722183631255,35,0.76,0,46.0,0.84,55.0,0.85,47.4,0.844,47.78333333333333,0.8556666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.140413194444463
4,3,2,1,0,7,0.999722183631255,51,0.82,0,29.0,0.81,63.0,0.78,46.266666666666666,0.845,47.93333333333333,0.8553333333333334,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.1404131944444504
4,8,2,1,0,7,-0.999722183631255,75,0.78,0,73.0,0.88,23.0,0.8,47.93333333333333,0.8476666666666668,47.15,0.8535,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.5204131944444663
4,1,2,1,0,7,0.999722183631255,20,0.78,0,49.0,0.8,30.0,0.79,48.56666666666667,0.848,47.016666666666666,0.8513333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0104131944444457
4,2,2,1,0,7,-0.999722183631255,63,0.8,0,21.0,0.86,21.0,0.85,48.56666666666667,0.8483333333333334,46.983333333333334,0.8508333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.3604131944444133
4,4,2,1,0,7,-0.999722183631255,69,0.86,0,70.0,0.78,61.0,0.81,48.86666666666667,0.8473333333333333,46.766666666666666,0.8515,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.3804131944444493
4,7,2,2,0,7,0.999722183631255,47,0.81,0,31.0,0.78,73.0,0.78,48.233333333333334,0.8403333333333334,46.36666666666667,0.8491666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.36041319444445
4,3,2,2,0,7,0.999722183631255,40,0.91,0,77.0,0.82,42.0,0.87,49.4,0.8386666666666667,46.516666666666666,0.8486666666666667,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.5104131944444488
4,8,2,2,0,7,-0.999722183631255,71,0.94,0,25.0,0.83,50.0,0.77,48.56666666666667,0.8406666666666667,46.15,0.847,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.5704131944444453
4,1,2,2,0,7,0.999722183631255,34,0.8,0,45.0,0.83,38.0,0.94,48.8,0.837,46.31666666666667,0.8481666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.410413194444436
4,2,2,2,0,7,-0.999722183631255,34,0.88,0,43.0,0.87,52.0,0.9,48.5,0.8360000000000001,46.85,0.8493333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.290413194444436
4,4,2,2,0,7,-0.999722183631255,68,0.83,0,43.0,0.88,23.0,0.87,49.166666666666664,0.8363333333333334,46.81666666666667,0.8496666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.2404131944444328
4,7,2,3,0,7,0.999722183631255,46,0.92,0,70.0,0.94,28.0,0.89,51.333333333333336,0.8370000000000001,46.11666666666667,0.849,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.640413194444436
4,3,2,3,0,7,0.999722183631255,67,0.89,0,43.0,0.94,64.0,0.83,50.63333333333333,0.8406666666666667,46.45,0.8478333333333333,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.5404131944444406
4,8,2,3,0,7,-0.999722183631255,50,0.93,0,28.0,0.76,78.0,0.87,48.96666666666667,0.837,47.11666666666667,0.8476666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.770413194444447
4,1,2,3,0,7,0.999722183631255,75,0.85,0,59.0,0.84,41.0,0.8,49.56666666666667,0.8383333333333334,46.61666666666667,0.8475,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.6304131944444418
4,2,2,3,0,7,-0.999722183631255,72,0.78,0,24.0,0.85,77.0,0.8,47.8,0.84,47.36666666666667,0.8453333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.530413194444435
4,4,2,3,0,7,-0.999722183631255,41,0.91,0,42.0,0.91,56.0,0.91,47.333333333333336,0.84,47.85,0.8466666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.600413194444437
4,7,2,4,0,7,0.999722183631255,42,0.75,0,64.0,0.9,59.0,0.81,46.46666666666667,0.8400000000000001,46.93333333333333,0.8483333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.930413194444432
4,3,2,4,0,7,0.999722183631255,46,0.92,0,56.0,0.76,65.0,0.93,46.166666666666664,0.8343333333333334,47.13333333333333,0.8481666666666666,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.690413194444464
4,8,2,4,0,7,-0.999722183631255,50,0.78,0,20.0,0.88,20.0,0.83,46.166666666666664,0.836,46.55,0.8466666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.210413194444453
4,1,2,4,0,7,0.999722183631255,68,0.86,0,50.0,0.9,26.0,0.78,46.96666666666667,0.84,46.63333333333333,0.8456666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.910413194444451
4,2,2,4,0,7,-0.999722183631255,57,0.77,0,27.0,0.84,72.0,0.75,45.46666666666667,0.843,47.05,0.843,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8004131944444446
4,4,2,4,0,7,-0.999722183631255,39,0.9,0,72.0,0.77,73.0,0.79,45.43333333333333,0.8423333333333333,47.28333333333333,0.842,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.6004131944444246
4,7,2,5,1,7,0.999722183631255,73,0.76,0,75.0,0.78,73.0,0.88,45.86666666666667,0.8366666666666666,47.7,0.8414999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.590413194444445
4,3,2,5,1,7,0.999722183631255,24,0.92,0,20.0,0.78,49.0,0.8,44.9,0.8360000000000001,47.78333333333333,0.841,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.650413194444416
4,8,2,5,1,7,-0.999722183631255,71,0.79,0,63.0,0.8,21.0,0.86,46.3,0.834,47.75,0.8416666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.220413194444434
4,1,2,5,1,7,0.999722183631255,68,0.84,0,69.0,0.86,70.0,0.78,46.266666666666666,0.8366666666666667,48.38333333333333,0.8400000000000001,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.2404131944444394
4,2,2,5,1,7,-0.999722183631255,74,0.77,0,39.0,0.83,66.0,0.75,45.36666666666667,0.8393333333333334,48.733333333333334,0.8381666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.000413194444446
4,4,2,5,1,7,-0.999722183631255,36,0.89,0,70.0,0.89,38.0,0.79,46.43333333333333,0.8426666666666667,48.81666666666667,0.8383333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.880413194444458
4,7,2,6,1,7,0.999722183631255,44,0.86,0,71.0,0.94,25.0,0.83,47.266666666666666,0.8503333333333334,48.31666666666667,0.8360000000000001,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.27041319444445
4,3,2,6,1,7,0.999722183631255,74,0.8,0,34.0,0.8,45.0,0.83,46.9,0.8493333333333334,48.18333333333333,0.8346666666666667,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.790413194444445
4,8,2,6,1,7,-0.999722183631255,69,0.86,0,34.0,0.88,43.0,0.87,46.6,0.8496666666666666,48.35,0.8350000000000001,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.790413194444445
4,1,2,6,1,7,0.999722183631255,33,0.76,0,68.0,0.83,43.0,0.88,47.43333333333333,0.8480000000000001,48.61666666666667,0.8360000000000001,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.610413194444443
4,2,2,6,1,7,-0.999722183631255,61,0.93,0,24.0,0.87,49.0,0.86,46.6,0.8483333333333333,48.65,0.8351666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6804131944444387
4,4,2,6,1,7,-0.999722183631255,44,0.84,0,29.0,0.91,47.0,0.82,46.0,0.8513333333333333,48.916666666666664,0.8348333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.6604131944444585
4,7,2,0,0,8,0.999722183631255,57,0.88,0,50.0,0.93,28.0,0.76,46.733333333333334,0.8546666666666667,48.65,0.8376666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.1204131944444398
4,3,2,0,0,8,0.999722183631255,67,0.9,0,75.0,0.85,59.0,0.84,47.266666666666666,0.855,48.766666666666666,0.8363333333333334,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.7604131944444283
4,8,2,0,0,8,-0.999722183631255,36,0.94,0,72.0,0.78,24.0,0.85,48.86666666666667,0.8526666666666667,48.6,0.8373333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.9004131944444453
4,1,2,0,0,8,0.999722183631255,30,0.87,0,41.0,0.91,42.0,0.91,48.833333333333336,0.8526666666666667,48.35,0.8378333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.8304131944444437
4,2,2,0,0,8,-0.999722183631255,75,0.8,0,24.0,0.86,34.0,0.88,48.5,0.852,47.86666666666667,0.8384999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.020413194444445
4,4,2,0,0,8,-0.999722183631255,49,0.87,0,46.0,0.86,22.0,0.9,49.3,0.8506666666666667,47.5,0.8398333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.000413194444446
4,7,2,1,0,8,0.999722183631255,40,0.85,0,50.0,0.78,20.0,0.88,49.233333333333334,0.8476666666666668,46.666666666666664,0.8426666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.5304131944444475
4,3,2,1,0,8,0.999722183631255,66,0.77,0,68.0,0.86,50.0,0.9,49.833333333333336,0.8463333333333334,46.983333333333334,0.844,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.85041319444443
4,8,2,1,0,8,-0.999722183631255,32,0.95,0,57.0,0.77,27.0,0.84,50.833333333333336,0.844,46.15,0.8451666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.770413194444447
4,1,2,1,0,8,0.999722183631255,56,0.78,0,39.0,0.9,72.0,0.77,49.733333333333334,0.8483333333333333,46.56666666666667,0.8433333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.200413194444429
4,2,2,1,0,8,-0.999722183631255,34,0.89,0,48.0,0.93,35.0,0.76,50.166666666666664,0.8539999999999999,46.233333333333334,0.8418333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.3104131944444477
4,4,2,1,0,8,-0.999722183631255,75,0.93,0,28.0,0.85,51.0,0.82,49.4,0.8550000000000001,46.03333333333333,0.8424999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.63041319444443
4,7,2,2,0,8,0.999722183631255,58,0.91,0,71.0,0.79,63.0,0.8,49.733333333333334,0.8586666666666666,47.43333333333333,0.8411666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.660413194444459
4,3,2,2,0,8,0.999722183631255,71,0.81,0,68.0,0.84,69.0,0.86,49.7,0.858,47.56666666666667,0.842,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.2404131944444328
4,8,2,2,0,8,-0.999722183631255,64,0.89,0,74.0,0.77,39.0,0.83,50.86666666666667,0.856,47.5,0.8415,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.390413194444443
4,1,2,2,0,8,0.999722183631255,34,0.88,0,36.0,0.89,70.0,0.89,49.733333333333334,0.856,48.03333333333333,0.8415,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.580413194444439
4,2,2,2,0,8,-0.999722183631255,58,0.84,0,45.0,0.89,47.0,0.81,49.666666666666664,0.8586666666666667,47.6,0.842,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.140413194444438
4,4,2,2,0,8,-0.999722183631255,49,0.79,0,49.0,0.94,40.0,0.91,49.96666666666667,0.8596666666666668,47.56666666666667,0.8426666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5004131944444428
4,7,2,3,0,8,0.999722183631255,62,0.91,0,69.0,0.86,34.0,0.88,51.56666666666667,0.8563333333333334,47.55,0.8428333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.150413194444432
4,3,2,3,0,8,0.999722183631255,47,0.92,0,33.0,0.76,68.0,0.83,50.4,0.8539999999999999,48.3,0.8421666666666667,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.400413194444436
4,8,2,3,0,8,-0.999722183631255,44,0.85,0,61.0,0.93,24.0,0.87,51.63333333333333,0.856,48.11666666666667,0.8420000000000001,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.3304131944444464
4,1,2,3,0,8,0.999722183631255,45,0.87,0,44.0,0.84,29.0,0.91,52.13333333333333,0.8536666666666668,47.96666666666667,0.8433333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.5104131944444488
4,2,2,3,0,8,-0.999722183631255,34,0.83,0,55.0,0.88,46.0,0.92,52.43333333333333,0.8523333333333334,48.266666666666666,0.8438333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5004131944444428
4,4,2,3,0,8,-0.999722183631255,41,0.86,0,78.0,0.94,67.0,0.89,52.8,0.8539999999999999,48.31666666666667,0.8448333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.200413194444447
4,7,2,4,0,8,0.999722183631255,51,0.93,0,36.0,0.94,72.0,0.78,51.56666666666667,0.8593333333333334,48.333333333333336,0.8463333333333334,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.7504131944444605
4,3,2,4,0,8,0.999722183631255,27,0.89,0,30.0,0.87,41.0,0.91,51.2,0.858,48.083333333333336,0.8463333333333334,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.700413194444444
4,8,2,4,0,8,-0.999722183631255,23,0.76,0,75.0,0.8,24.0,0.86,52.9,0.856,47.95,0.8450000000000001,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.870413194444453
4,1,2,4,0,8,0.999722183631255,77,0.91,0,49.0,0.87,46.0,0.86,53.0,0.8563333333333334,47.8,0.8438333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.450413194444446
4,2,2,4,0,8,-0.999722183631255,44,0.76,0,58.0,0.93,42.0,0.75,53.53333333333333,0.8623333333333334,47.516666666666666,0.8428333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2604131944444434
4,4,2,4,0,8,-0.999722183631255,60,0.77,0,30.0,0.88,46.0,0.92,53.0,0.861,47.2,0.8426666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.8204131944444497
4,7,2,5,1,8,0.999722183631255,32,0.94,0,32.0,0.95,57.0,0.77,51.766666666666666,0.8663333333333333,48.15,0.8435,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.690413194444451
4,3,2,5,1,8,0.999722183631255,50,0.88,0,56.0,0.78,39.0,0.9,52.333333333333336,0.8623333333333334,47.583333333333336,0.8453333333333334,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.7004131944444563
4,8,2,5,1,8,-0.999722183631255,22,0.84,0,34.0,0.89,48.0,0.93,51.86666666666667,0.8610000000000001,47.61666666666667,0.8468333333333333,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.270413194444449
4,1,2,5,1,8,0.999722183631255,20,0.84,0,75.0,0.93,28.0,0.85,53.43333333333333,0.8636666666666667,47.6,0.8474999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0704131944444426
4,2,2,5,1,8,-0.999722183631255,26,0.75,0,72.0,0.86,73.0,0.76,53.4,0.8670000000000001,47.6,0.8455,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6904131944444567
4,4,2,5,1,8,-0.999722183631255,58,0.75,0,37.0,0.79,24.0,0.92,53.833333333333336,0.8626666666666666,47.18333333333333,0.8474999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.1704131944444427
4,7,2,6,1,8,0.999722183631255,22,0.76,0,64.0,0.89,74.0,0.77,53.166666666666664,0.8696666666666668,48.11666666666667,0.8476666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.730413194444449
4,3,2,6,1,8,0.999722183631255,45,0.85,0,34.0,0.88,36.0,0.89,53.1,0.8693333333333334,48.083333333333336,0.8493333333333334,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.4004131944444485
4,8,2,6,1,8,-0.999722183631255,74,0.83,0,58.0,0.84,45.0,0.89,53.53333333333333,0.8676666666666667,48.31666666666667,0.8511666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.9004131944444698
4,1,2,6,1,8,0.999722183631255,38,0.75,0,49.0,0.79,49.0,0.94,53.53333333333333,0.8626666666666666,47.85,0.8531666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.2004131944444416
4,2,2,6,1,8,-0.999722183631255,51,0.91,0,48.0,0.81,44.0,0.86,53.666666666666664,0.861,48.166666666666664,0.8536666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.2404131944444203
4,4,2,6,1,8,-0.999722183631255,58,0.92,0,38.0,0.78,74.0,0.8,52.46666666666667,0.8603333333333333,48.65,0.8531666666666666,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5104131944444488
4,7,2,0,0,9,0.999722183631255,71,0.89,0,44.0,0.85,61.0,0.93,52.13333333333333,0.8646666666666667,49.11666666666667,0.8521666666666667,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.740413194444455
4,3,2,0,0,9,0.999722183631255,59,0.77,0,45.0,0.87,44.0,0.84,52.166666666666664,0.8656666666666666,49.06666666666667,0.8524999999999999,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.080413194444441
4,8,2,0,0,9,-0.999722183631255,23,0.82,0,34.0,0.83,55.0,0.88,51.46666666666667,0.864,48.81666666666667,0.8515,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.870413194444453
4,1,2,0,0,9,0.999722183631255,79,0.88,0,41.0,0.86,78.0,0.94,50.233333333333334,0.8613333333333334,49.4,0.8514999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.9504131944444487
4,2,2,0,0,9,-0.999722183631255,37,0.94,0,37.0,0.87,57.0,0.88,49.56666666666667,0.861,49.88333333333333,0.8535,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.580413194444439
4,4,2,0,0,9,-0.999722183631255,34,0.84,0,41.0,0.8,67.0,0.9,48.7,0.8576666666666667,50.016666666666666,0.8545,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.530413194444435
4,7,2,1,0,9,0.999722183631255,29,0.9,0,23.0,0.76,75.0,0.8,47.36666666666667,0.8566666666666668,50.7,0.854,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.370413194444444
4,3,2,1,0,9,0.999722183631255,55,0.84,0,77.0,0.91,49.0,0.87,48.3,0.8580000000000001,51.15,0.8534999999999999,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.4904131944444496
4,8,2,1,0,9,-0.999722183631255,27,0.93,0,44.0,0.76,58.0,0.93,47.833333333333336,0.8523333333333334,51.05,0.854,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.78041319444444
4,1,2,1,0,9,0.999722183631255,30,0.89,0,60.0,0.77,30.0,0.88,48.833333333333336,0.8486666666666667,50.61666666666667,0.856,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.2204131944444403
4,2,2,1,0,9,-0.999722183631255,31,0.89,0,40.0,0.76,40.0,0.85,48.833333333333336,0.8456666666666667,50.95,0.8554999999999999,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.6204131944444422
