transaction_id,date,restaurant_id,restaurant_name,product_family,theoretical_unit_cost,actual_unit_cost,selling_price,units_sold,revenue,waste_kg,qsp_score,operational_anomaly,calculated_gap_percentage,theoretical_cos,actual_cos,cos_gap,gap_percentage,gap_severity
11375,2024-01-18,2,KFC Lyon Part-Dieu,Desserts,2.2,2.2437890902777777,4.84,39,188.76,0.026,0.76,False,1.9904131944444443,0.45454545454545464,0.46359278724747477,0.009047332702020128,1.9904131944444279,FAIBLE
11376,2024-01-18,2,KFC Lyon Part-Dieu,Petits Déjeuners,2.5,2.540510329861111,5.5,49,269.5,0.028,0.93,False,1.6204131944444442,0.45454545454545453,0.46191096906565654,0.00736551452020201,1.6204131944444422,FAIBLE
11377,2024-01-18,3,KFC Marseille Vieux Port,Poulet Frit,4.2,4.553657354166667,9.24,74,683.76,0.169,0.93,True,8.420413194444443,0.4545454545454546,0.4928200599747475,0.038274605429292896,8.420413194444436,ÉLEVÉ
11378,2024-01-18,3,KFC Marseille Vieux Port,Sandwichs,2.8,3.0228915694444445,6.16,26,160.16,0.056,0.85,True,7.9604131944444445,0.45454545454545453,0.4907291508838384,0.036183696338383864,7.960413194444451,ÉLEVÉ
11379,2024-01-18,3,KFC Marseille Vieux Port,Burger Poulet,3.1,3.3628928090277777,6.82,75,511.5,0.172,0.79,True,8.480413194444445,0.45454545454545453,0.49309278724747474,0.03854733270202021,8.480413194444445,ÉLEVÉ
11380,2024-01-18,3,KFC Marseille Vieux Port,Wraps & Salades,3.5,3.7954144618055556,7.7,43,331.1,0.098,0.93,True,8.440413194444446,0.45454545454545453,0.49291096906565657,0.03836551452020204,8.44041319444445,ÉLEVÉ
11381,2024-01-18,3,KFC Marseille Vieux Port,Accompagnements,1.5,1.6219561979166668,3.3,70,231.0,0.154,0.76,True,8.130413194444444,0.45454545454545453,0.4915018781565657,0.03695642361111118,8.13041319444446,ÉLEVÉ
11382,2024-01-18,3,KFC Marseille Vieux Port,Boissons,0.8,0.8640033055555556,1.76,66,116.16,0.144,0.87,True,8.000413194444445,0.4545454545454546,0.4909109690656566,0.036365514520202036,8.000413194444448,ÉLEVÉ
11383,2024-01-18,3,KFC Marseille Vieux Port,Desserts,2.2,2.3764490902777777,4.84,34,164.56,0.074,0.92,True,8.020413194444444,0.4545454545454546,0.49100187815656565,0.036456423611111066,8.020413194444433,ÉLEVÉ
11384,2024-01-18,3,KFC Marseille Vieux Port,Petits Déjeuners,2.5,2.681510329861111,5.5,39,214.5,0.078,0.82,True,7.260413194444444,0.45454545454545453,0.4875473327020202,0.03300187815656569,7.260413194444452,ÉLEVÉ
11385,2024-01-18,4,KFC Toulouse Capitole,Poulet Frit,4.2,4.315097354166667,9.24,31,286.44,0.027,0.91,False,2.7404131944444443,0.4545454545454546,0.4670018781565658,0.012456423611111211,2.7404131944444665,MODÉRÉ
11386,2024-01-18,4,KFC Toulouse Capitole,Sandwichs,2.8,2.874211569444444,6.16,49,301.84,0.041,0.81,False,2.6504131944444445,0.45454545454545453,0.46659278724747466,0.01204733270202013,2.650413194444429,MODÉRÉ
11387,2024-01-18,4,KFC Toulouse Capitole,Burger Poulet,3.1,3.1790628090277777,6.82,53,361.46,0.043,0.76,False,2.5504131944444444,0.4545454545454546,0.4661382417929293,0.0115927872474747,2.5504131944444337,MODÉRÉ
11388,2024-01-18,4,KFC Toulouse Capitole,Wraps & Salades,3.5,3.5843644618055555,7.7,53,408.1,0.041,0.84,False,2.4104131944444442,0.45454545454545453,0.46550187815656563,0.010956423611111099,2.410413194444442,MODÉRÉ
11389,2024-01-18,4,KFC Toulouse Capitole,Accompagnements,1.5,1.5384061979166668,3.3,43,141.9,0.035,0.77,False,2.560413194444444,0.45454545454545453,0.46618369633838386,0.011638241792929327,2.560413194444452,MODÉRÉ
11390,2024-01-18,4,KFC Toulouse Capitole,Boissons,0.8,0.8141633055555556,1.76,56,98.56,0.035,0.86,False,1.7704131944444446,0.4545454545454546,0.46259278724747477,0.008047332702020182,1.77041319444444,FAIBLE
11391,2024-01-18,4,KFC Toulouse Capitole,Desserts,2.2,2.263589090277778,4.84,76,367.84,0.068,0.94,False,2.8904131944444442,0.45454545454545464,0.46768369633838397,0.013138241792929328,2.8904131944444513,MODÉRÉ
11392,2024-01-18,4,KFC Toulouse Capitole,Petits Déjeuners,2.5,2.553510329861111,5.5,75,412.5,0.053,0.78,False,2.1404131944444442,0.45454545454545453,0.4642746054292929,0.009729150883838356,2.1404131944444384,MODÉRÉ
11393,2024-01-18,5,KFC Lille Centre,Poulet Frit,4.2,4.389437354166668,9.24,27,249.48,0.035,0.79,False,4.510413194444444,0.4545454545454546,0.4750473327020203,0.020501878156565734,4.510413194444461,MODÉRÉ
11394,2024-01-18,5,KFC Lille Centre,Sandwichs,2.8,2.906971569444444,6.16,29,178.64,0.033,0.8,False,3.820413194444444,0.45454545454545453,0.4719109690656565,0.017365514520201963,3.8204131944444324,MODÉRÉ
11395,2024-01-18,5,KFC Lille Centre,Burger Poulet,3.1,3.235172809027778,6.82,32,218.24,0.04,0.76,False,4.360413194444444,0.45454545454545453,0.47436551452020204,0.019820059974747506,4.360413194444451,MODÉRÉ
11396,2024-01-18,5,KFC Lille Centre,Wraps & Salades,3.5,3.6543644618055553,7.7,41,315.7,0.052,0.93,False,4.410413194444445,0.4545454545454546,0.4745927872474747,0.020047332702020138,4.41041319444443,MODÉRÉ
11397,2024-01-18,5,KFC Lille Centre,Accompagnements,1.5,1.5792061979166667,3.3,57,188.1,0.085,0.92,False,5.280413194444445,0.4545454545454546,0.47854733270202027,0.02400187815656568,5.280413194444449,ÉLEVÉ
11398,2024-01-18,5,KFC Lille Centre,Boissons,0.8,0.8300033055555556,1.76,42,73.92,0.047,0.77,False,3.7504131944444445,0.45454545454545453,0.4715927872474748,0.017047332702020246,3.750413194444454,MODÉRÉ
11399,2024-01-18,5,KFC Lille Centre,Desserts,2.2,2.3040690902777783,4.84,30,145.2,0.041,0.86,False,4.730413194444444,0.4545454545454546,0.4760473327020203,0.021501878156565735,4.730413194444461,MODÉRÉ
11400,2024-01-18,5,KFC Lille Centre,Petits Déjeuners,2.5,2.612510329861111,5.5,24,132.0,0.031,0.85,False,4.5004131944444445,0.45454545454545453,0.4750018781565657,0.020456423611111163,4.500413194444456,MODÉRÉ
11401,2024-01-18,6,KFC Bordeaux Quinconces,Poulet Frit,4.2,4.371377354166667,9.24,65,600.6,0.078,0.81,False,4.080413194444445,0.45454545454545453,0.47309278724747483,0.018547332702020303,4.080413194444467,MODÉRÉ
11402,2024-01-18,6,KFC Bordeaux Quinconces,Sandwichs,2.8,2.8784115694444443,6.16,79,486.64,0.069,0.85,False,2.8004131944444444,0.45454545454545453,0.4672746054292929,0.012729150883838358,2.800413194444439,MODÉRÉ
11403,2024-01-18,6,KFC Bordeaux Quinconces,Burger Poulet,3.1,3.1954928090277783,6.82,74,504.68,0.07,0.95,False,3.080413194444444,0.45454545454545453,0.46854733270202026,0.014001878156565728,3.08041319444446,MODÉRÉ
11404,2024-01-18,6,KFC Bordeaux Quinconces,Wraps & Salades,3.5,3.626014461805555,7.7,74,569.8,0.079,0.76,False,3.600413194444444,0.4545454545454546,0.47091096906565655,0.016365514520201963,3.6004131944444318,MODÉRÉ
11405,2024-01-18,6,KFC Bordeaux Quinconces,Accompagnements,1.5,1.5588061979166667,3.3,28,92.4,0.032,0.79,False,3.9204131944444445,0.45454545454545453,0.47236551452020203,0.017820059974747504,3.920413194444451,MODÉRÉ
11406,2024-01-18,6,KFC Bordeaux Quinconces,Boissons,0.8,0.8236033055555556,1.76,37,65.12,0.034,0.88,False,2.9504131944444443,0.45454545454545453,0.4679564236111111,0.013410969065656586,2.950413194444449,MODÉRÉ
11407,2024-01-18,6,KFC Bordeaux Quinconces,Desserts,2.2,2.2809690902777784,4.84,34,164.56,0.037,0.79,False,3.6804131944444443,0.4545454545454546,0.47127460542929306,0.016729150883838473,3.680413194444464,MODÉRÉ
11408,2024-01-18,6,KFC Bordeaux Quinconces,Petits Déjeuners,2.5,2.568510329861111,5.5,74,407.0,0.064,0.92,False,2.7404131944444443,0.45454545454545453,0.4670018781565657,0.012456423611111156,2.7404131944444545,MODÉRÉ
11409,2024-01-18,7,KFC Nantes Erdre,Poulet Frit,4.2,4.443197354166667,9.24,28,258.72,0.045,0.94,False,5.790413194444445,0.45454545454545453,0.48086551452020204,0.02632005997474751,5.790413194444453,ÉLEVÉ
11410,2024-01-18,7,KFC Nantes Erdre,Sandwichs,2.8,2.9209715694444442,6.16,40,246.4,0.05,0.85,False,4.320413194444444,0.45454545454545453,0.47418369633838375,0.019638241792929223,4.32041319444443,MODÉRÉ
11411,2024-01-18,7,KFC Nantes Erdre,Burger Poulet,3.1,3.262452809027778,6.82,31,211.42,0.046,0.85,False,5.240413194444445,0.4545454545454546,0.47836551452020204,0.023820059974747454,5.240413194444439,ÉLEVÉ
11412,2024-01-18,7,KFC Nantes Erdre,Wraps & Salades,3.5,3.693914461805556,7.7,26,200.2,0.041,0.77,False,5.540413194444445,0.4545454545454546,0.4797291508838385,0.02518369633838391,5.54041319444446,ÉLEVÉ
11413,2024-01-18,7,KFC Nantes Erdre,Accompagnements,1.5,1.5870061979166667,3.3,35,115.5,0.057,0.82,False,5.800413194444444,0.45454545454545453,0.4809109690656566,0.026365514520202082,5.800413194444459,ÉLEVÉ
11414,2024-01-18,7,KFC Nantes Erdre,Boissons,0.8,0.8364033055555556,1.76,44,77.44,0.058,0.85,False,4.550413194444444,0.4545454545454546,0.4752291508838385,0.020683696338383906,4.550413194444459,MODÉRÉ
11415,2024-01-18,7,KFC Nantes Erdre,Desserts,2.2,2.3166090902777783,4.84,64,309.76,0.096,0.94,False,5.300413194444444,0.4545454545454546,0.4786382417929294,0.024092787247474823,5.300413194444461,ÉLEVÉ
11416,2024-01-18,7,KFC Nantes Erdre,Petits Déjeuners,2.5,2.609510329861111,5.5,38,209.0,0.048,0.9,False,4.380413194444444,0.45454545454545453,0.4744564236111111,0.019910969065656592,4.380413194444451,MODÉRÉ
11417,2024-01-18,8,KFC Strasbourg Grande Île,Poulet Frit,4.2,4.305437354166667,9.24,33,304.92,0.027,0.88,False,2.5104131944444443,0.45454545454545453,0.4659564236111111,0.011410969065656584,2.5104131944444488,MODÉRÉ
11418,2024-01-18,8,KFC Strasbourg Grande Île,Sandwichs,2.8,2.8484515694444443,6.16,58,357.28,0.035,0.94,False,1.7304131944444445,0.45454545454545453,0.4624109690656566,0.007865514520202066,1.7304131944444547,FAIBLE
11419,2024-01-18,8,KFC Strasbourg Grande Île,Burger Poulet,3.1,3.1756528090277776,6.82,78,531.96,0.061,0.78,False,2.4404131944444445,0.45454545454545453,0.46563824179292923,0.0110927872474747,2.4404131944444343,MODÉRÉ
11420,2024-01-18,8,KFC Strasbourg Grande Île,Wraps & Salades,3.5,3.586464461805556,7.7,47,361.9,0.037,0.78,False,2.4704131944444443,0.4545454545454546,0.465774605429293,0.011229150883838412,2.4704131944444505,MODÉRÉ
11421,2024-01-18,8,KFC Strasbourg Grande Île,Accompagnements,1.5,1.5457561979166665,3.3,22,72.6,0.021,0.79,False,3.0504131944444444,0.4545454545454546,0.4684109690656566,0.013865514520202016,3.0504131944444435,MODÉRÉ
11422,2024-01-18,8,KFC Strasbourg Grande Île,Boissons,0.8,0.8170433055555556,1.76,41,72.16,0.029,0.87,False,2.1304131944444444,0.45454545454545464,0.4642291508838384,0.009683696338383785,2.130413194444432,MODÉRÉ
11423,2024-01-18,8,KFC Strasbourg Grande Île,Desserts,2.2,2.247969090277778,4.84,74,358.16,0.053,0.86,False,2.1804131944444443,0.45454545454545453,0.4644564236111111,0.009910969065656583,2.1804131944444483,MODÉRÉ
11424,2024-01-18,8,KFC Strasbourg Grande Île,Petits Déjeuners,2.5,2.5385103298611114,5.5,33,181.5,0.019,0.8,False,1.5404131944444446,0.45454545454545453,0.46154733270202025,0.007001878156565722,1.5404131944444588,FAIBLE
11425,2024-01-18,9,KFC Rennes Centre,Poulet Frit,4.2,4.462097354166667,9.24,78,720.72,0.135,0.82,False,6.240413194444445,0.4545454545454546,0.4829109690656565,0.028365514520201918,6.240413194444421,ÉLEVÉ
11426,2024-01-18,9,KFC Rennes Centre,Sandwichs,2.8,2.9548515694444446,6.16,48,295.68,0.075,0.91,False,5.530413194444445,0.4545454545454545,0.4796836963383838,0.02513824179292934,5.5304131944444554,ÉLEVÉ
11427,2024-01-18,9,KFC Rennes Centre,Burger Poulet,3.1,3.260592809027778,6.82,44,300.08,0.065,0.76,False,5.180413194444444,0.4545454545454546,0.4780927872474748,0.023547332702020196,5.1804131944444425,ÉLEVÉ
11428,2024-01-18,9,KFC Rennes Centre,Wraps & Salades,3.5,3.6907644618055553,7.7,40,308.0,0.062,0.92,False,5.450413194444445,0.45454545454545453,0.47932005997474747,0.02477460542929294,5.450413194444447,ÉLEVÉ
11429,2024-01-18,9,KFC Rennes Centre,Accompagnements,1.5,1.5862561979166667,3.3,41,135.3,0.066,0.9,False,5.7504131944444445,0.45454545454545453,0.4806836963383838,0.026138241792929284,5.750413194444443,ÉLEVÉ
11430,2024-01-18,9,KFC Rennes Centre,Boissons,0.8,0.8417633055555556,1.76,61,107.36,0.09,0.91,False,5.220413194444444,0.4545454545454546,0.47827460542929295,0.023729150883838368,5.220413194444441,ÉLEVÉ
11431,2024-01-18,9,KFC Rennes Centre,Desserts,2.2,2.321669090277778,4.84,32,154.88,0.05,0.8,False,5.530413194444445,0.4545454545454546,0.4796836963383839,0.02513824179292934,5.530413194444455,ÉLEVÉ
11432,2024-01-18,9,KFC Rennes Centre,Petits Déjeuners,2.5,2.6242603298611114,5.5,20,110.0,0.028,0.82,False,4.970413194444444,0.45454545454545453,0.47713824179292935,0.02259278724747482,4.970413194444461,MODÉRÉ
11433,2024-01-18,10,KFC Nice Promenade,Poulet Frit,4.2,4.3549973541666676,9.24,77,711.48,0.085,0.8,False,3.690413194444444,0.4545454545454546,0.4713200599747476,0.016774605429292988,3.690413194444457,MODÉRÉ
11434,2024-01-18,10,KFC Nice Promenade,Sandwichs,2.8,2.913411569444444,6.16,42,258.72,0.05,0.81,False,4.050413194444444,0.4545454545454545,0.472956423611111,0.018410969065656535,4.050413194444438,MODÉRÉ
11435,2024-01-18,10,KFC Nice Promenade,Burger Poulet,3.1,3.208822809027778,6.82,45,306.9,0.047,0.91,False,3.5104131944444443,0.4545454545454546,0.4705018781565657,0.015956423611111104,3.510413194444442,MODÉRÉ
11436,2024-01-18,10,KFC Nice Promenade,Wraps & Salades,3.5,3.643164461805556,7.7,56,431.2,0.067,0.84,False,4.090413194444444,0.45454545454545453,0.4731382417929294,0.018592787247474873,4.090413194444472,MODÉRÉ
11437,2024-01-18,10,KFC Nice Promenade,Accompagnements,1.5,1.5684061979166666,3.3,35,115.5,0.046,0.87,False,4.560413194444444,0.45454545454545453,0.4752746054292929,0.020729150883838365,4.560413194444441,MODÉRÉ
11438,2024-01-18,10,KFC Nice Promenade,Boissons,0.8,0.8292833055555555,1.76,36,63.36,0.039,0.89,False,3.6604131944444447,0.4545454545454546,0.4711836963383838,0.01663824179292922,3.6604131944444287,MODÉRÉ
11439,2024-01-18,10,KFC Nice Promenade,Desserts,2.2,2.291089090277778,4.84,69,333.96,0.083,0.83,False,4.140413194444444,0.4545454545454546,0.47336551452020215,0.01882005997474756,4.140413194444463,MODÉRÉ
11440,2024-01-18,10,KFC Nice Promenade,Petits Déjeuners,2.5,2.595760329861111,5.5,32,176.0,0.036,0.88,False,3.8304131944444446,0.45454545454545453,0.4719564236111111,0.01741096906565659,3.83041319444445,MODÉRÉ
11441,2024-01-19,1,KFC Paris Louvre,Poulet Frit,4.2,4.349537354166667,9.24,67,619.08,0.071,0.82,False,3.560413194444444,0.4545454545454546,0.47072915088383843,0.016183696338383846,3.560413194444446,MODÉRÉ
11442,2024-01-19,1,KFC Paris Louvre,Sandwichs,2.8,2.878691569444444,6.16,71,437.36,0.062,0.88,False,2.810413194444444,0.4545454545454545,0.4673200599747474,0.012774605429292929,2.8104131944444446,MODÉRÉ
11443,2024-01-19,1,KFC Paris Louvre,Burger Poulet,3.1,3.1920828090277777,6.82,63,429.66,0.058,0.85,False,2.9704131944444443,0.45454545454545453,0.4680473327020202,0.013501878156565672,2.970413194444448,MODÉRÉ
11444,2024-01-19,1,KFC Paris Louvre,Wraps & Salades,3.5,3.5962644618055557,7.7,71,546.7,0.061,0.81,False,2.7504131944444445,0.45454545454545453,0.4670473327020202,0.012501878156565671,2.7504131944444477,MODÉRÉ
11445,2024-01-19,1,KFC Paris Louvre,Accompagnements,1.5,1.5577561979166665,3.3,28,92.4,0.032,0.92,False,3.850413194444444,0.45454545454545453,0.4720473327020201,0.017501878156565565,3.850413194444424,MODÉRÉ
11446,2024-01-19,1,KFC Paris Louvre,Boissons,0.8,0.8180833055555556,1.76,54,95.04,0.04,0.9,False,2.2604131944444443,0.45454545454545453,0.4648200599747475,0.010274605429292982,2.260413194444456,MODÉRÉ
11447,2024-01-19,1,KFC Paris Louvre,Desserts,2.2,2.257649090277778,4.84,51,246.84,0.042,0.76,False,2.620413194444444,0.45454545454545453,0.4664564236111111,0.011910969065656585,2.6204131944444486,MODÉRÉ
11448,2024-01-19,1,KFC Paris Louvre,Petits Déjeuners,2.5,2.5730103298611113,5.5,33,181.5,0.03,0.93,False,2.9204131944444445,0.45454545454545453,0.46782005997474746,0.01327460542929293,2.9204131944444445,MODÉRÉ
11449,2024-01-19,2,KFC Lyon Part-Dieu,Poulet Frit,4.2,4.283597354166667,9.24,46,425.04,0.031,0.78,False,1.9904131944444443,0.4545454545454546,0.46359278724747477,0.009047332702020183,1.9904131944444399,FAIBLE
11450,2024-01-19,2,KFC Lyon Part-Dieu,Sandwichs,2.8,2.8470515694444445,6.16,59,363.44,0.035,0.79,False,1.6804131944444443,0.45454545454545453,0.46218369633838385,0.007638241792929323,1.6804131944444511,FAIBLE
11451,2024-01-19,2,KFC Lyon Part-Dieu,Burger Poulet,3.1,3.148372809027778,6.82,58,395.56,0.033,0.78,False,1.5604131944444442,0.4545454545454546,0.46163824179292934,0.007092787247474752,1.5604131944444453,FAIBLE
11452,2024-01-19,2,KFC Lyon Part-Dieu,Wraps & Salades,3.5,3.586464461805556,7.7,51,392.7,0.04,0.86,False,2.4704131944444443,0.4545454545454546,0.46577460542929294,0.011229150883838357,2.4704131944444385,MODÉRÉ
11453,2024-01-19,2,KFC Lyon Part-Dieu,Accompagnements,1.5,1.5429061979166665,3.3,59,194.7,0.052,0.94,False,2.8604131944444444,0.4545454545454546,0.46754733270202015,0.01300187815656556,2.860413194444423,MODÉRÉ
11454,2024-01-19,2,KFC Lyon Part-Dieu,Boissons,0.8,0.8119233055555557,1.76,69,121.44,0.038,0.81,False,1.4904131944444443,0.4545454545454546,0.46132005997474756,0.006774605429292979,1.4904131944444554,FAIBLE
11455,2024-01-19,2,KFC Lyon Part-Dieu,Desserts,2.2,2.247309090277778,4.84,70,338.8,0.05,0.85,False,2.1504131944444445,0.45454545454545453,0.4643200599747475,0.009774605429292982,2.150413194444456,MODÉRÉ
11456,2024-01-19,2,KFC Lyon Part-Dieu,Petits Déjeuners,2.5,2.549510329861111,5.5,54,297.0,0.036,0.83,False,1.9804131944444445,0.45454545454545453,0.46354733270202025,0.009001878156565724,1.9804131944444592,FAIBLE
11457,2024-01-19,3,KFC Marseille Vieux Port,Poulet Frit,4.2,4.539797354166667,9.24,40,369.6,0.088,0.94,True,8.090413194444444,0.45454545454545453,0.4913200599747474,0.036774605429292895,8.090413194444437,ÉLEVÉ
11458,2024-01-19,3,KFC Marseille Vieux Port,Sandwichs,2.8,3.0231715694444445,6.16,38,234.08,0.082,0.88,True,7.970413194444444,0.4545454545454545,0.49077460542929296,0.03622915088383849,7.970413194444468,ÉLEVÉ
11459,2024-01-19,3,KFC Marseille Vieux Port,Burger Poulet,3.1,3.351112809027778,6.82,25,170.5,0.055,0.89,True,8.100413194444446,0.45454545454545453,0.4913655145202021,0.036820059974747577,8.100413194444467,ÉLEVÉ
11460,2024-01-19,3,KFC Marseille Vieux Port,Wraps & Salades,3.5,3.7807144618055553,7.7,21,161.7,0.046,0.87,True,8.020413194444444,0.4545454545454546,0.49100187815656565,0.036456423611111066,8.020413194444433,ÉLEVÉ
11461,2024-01-19,3,KFC Marseille Vieux Port,Accompagnements,1.5,1.6290061979166666,3.3,71,234.3,0.165,0.9,True,8.600413194444446,0.45454545454545453,0.49363824179292926,0.039092787247474725,8.600413194444439,ÉLEVÉ
11462,2024-01-19,3,KFC Marseille Vieux Port,Boissons,0.8,0.8590433055555556,1.76,62,109.12,0.125,0.82,True,7.380413194444444,0.45454545454545453,0.4880927872474748,0.03354733270202026,7.380413194444458,ÉLEVÉ
11463,2024-01-19,3,KFC Marseille Vieux Port,Desserts,2.2,2.3729290902777778,4.84,77,372.68,0.165,0.89,True,7.860413194444445,0.45454545454545453,0.4902746054292929,0.03572915088383838,7.860413194444443,ÉLEVÉ
11464,2024-01-19,3,KFC Marseille Vieux Port,Petits Déjeuners,2.5,2.6977603298611106,5.5,74,407.0,0.159,0.84,True,7.910413194444444,0.45454545454545453,0.4905018781565656,0.035956423611111066,7.910413194444435,ÉLEVÉ
11465,2024-01-19,4,KFC Toulouse Capitole,Poulet Frit,4.2,4.329797354166667,9.24,79,729.96,0.075,0.82,False,3.0904131944444444,0.45454545454545453,0.4685927872474747,0.014047332702020188,3.0904131944444413,MODÉRÉ
11466,2024-01-19,4,KFC Toulouse Capitole,Sandwichs,2.8,2.8526515694444443,6.16,78,480.48,0.05,0.92,False,1.8804131944444444,0.4545454545454545,0.4630927872474747,0.008547332702020238,1.8804131944444529,FAIBLE
11467,2024-01-19,4,KFC Toulouse Capitole,Burger Poulet,3.1,3.164802809027778,6.82,67,456.94,0.047,0.92,False,2.0904131944444444,0.4545454545454546,0.4640473327020202,0.009501878156565613,2.0904131944444346,MODÉRÉ
11468,2024-01-19,4,KFC Toulouse Capitole,Wraps & Salades,3.5,3.6099144618055554,7.7,27,207.9,0.026,0.94,False,3.1404131944444442,0.45454545454545453,0.4688200599747474,0.014274605429292875,3.1404131944444322,MODÉRÉ
11469,2024-01-19,4,KFC Toulouse Capitole,Accompagnements,1.5,1.5442561979166667,3.3,57,188.1,0.052,0.76,False,2.9504131944444443,0.4545454545454546,0.4679564236111111,0.01341096906565653,2.9504131944444367,MODÉRÉ
11470,2024-01-19,4,KFC Toulouse Capitole,Boissons,0.8,0.8135233055555556,1.76,35,61.6,0.021,0.89,False,1.6904131944444445,0.45454545454545453,0.4622291508838384,0.007683696338383894,1.6904131944444567,FAIBLE
11471,2024-01-19,4,KFC Toulouse Capitole,Desserts,2.2,2.247749090277778,4.84,74,358.16,0.053,0.94,False,2.1704131944444445,0.45454545454545453,0.4644109690656566,0.009865514520202068,2.1704131944444547,MODÉRÉ
